0.0104167802445 0.0 0.0104167802445 0.0 0.0104167802445 0.0
0.0112850818881 0.0 0.0112850818881 0.0 0.0112850818881 0.0
0.0122257617259 0.0 0.0122257617259 0.0 0.0122257617259 0.0
0.0132448529182 0.0 0.0132448529182 0.0 0.0132448529182 0.0
0.0143488915259 0.0 0.0143488915259 0.0 0.0143488915259 0.0
0.0155449584297 0.0 0.0155449584297 0.0 0.0155449584297 0.0
0.0168407247448 0.0 0.0168407247448 0.0 0.0168407247448 0.0
0.0182445010203 0.0 0.0182445010203 249458246.49 0.0182445010203 249458246.49
0.0197652905396 0.0 0.0197652905396 0.0 0.0197652905396 0.0
0.0214128470645 0.0 0.0214128470645 0.0 0.0214128470645 674307287.979
0.0231977373917 0.0 0.0231977373917 113692507.889 0.0231977373917 113692507.889
0.0251314091243 0.0 0.0251314091243 0.0 0.0251314091243 0.0
0.0272262640923 0.0 0.0272262640923 0.0 0.0272262640923 0.0
0.0294957378936 0.0 0.0294957378936 0.0 0.0294957378936 257990255.745
0.0319543860641 0.0 0.0319543860641 0.0 0.0319543860641 0.0
0.0346179774316 6404296.7108 0.0346179774316 0.0 0.0346179774316 6404296.7108
0.0375035952515 0.0 0.0375035952515 0.0 0.0375035952515 0.0
0.0406297467715 0.0 0.0406297467715 0.0 0.0406297467715 0.0
0.0440164819305 0.0 0.0440164819305 11903123.4693 0.0440164819305 11903123.4693
0.0476855219511 7179080.12132 0.0476855219511 10256837.4643 0.0476855219511 17435917.5857
0.0516603986511 0.0 0.0516603986511 10358833.6129 0.0516603986511 10358833.6129
0.0559666053676 2959312.27931 0.0559666053676 8410851.94536 0.0559666053676 11370164.2247
0.0606317604619 2459106.70326 0.0606317604619 6456417.10085 0.0606317604619 8915523.80411
0.0656857844523 937294.947805 0.0656857844523 5139130.81617 0.0656857844523 6076425.76398
0.0711610919137 801441.704071 0.0711610919137 6854318.98708 0.0711610919137 7655760.69115
0.0770927993716 2990047.77035 0.0770927993716 20216869.9017 0.0770927993716 23206917.6721
0.0835189505265 469479.721751 0.0835189505265 10820310.8612 0.0835189505265 45381381.4952
0.0904807602513 2827036.60161 0.0904807602513 11054495.6953 0.0904807602513 22818956.5908
0.098022878928 2541703.0399 0.098022878928 9273106.47999 0.098022878928 25872977.6847
0.106193678818 888171.62372 0.106193678818 7601921.46429 0.106193678818 30602962.0368
0.115045564303 1647968.23369 0.115045564303 5620363.01678 0.115045564303 7268331.25047
0.124635307988 1571699.51714 0.124635307988 15199682.7642 0.124635307988 23610306.9686
0.135024414816 1329973.95183 0.135024414816 9468289.17813 0.135024414816 21555585.3918
0.146279516542 1136691.27793 0.146279516542 12701414.2036 0.146279516542 30758891.6485
0.158472799077 1943034.90708 0.158472799077 8515196.91099 0.158472799077 32083438.3984
0.171682465467 2814695.55947 0.171682465467 9805172.98019 0.171682465467 28319321.5386
0.185993237455 1825744.64871 0.185993237455 9372826.38019 0.185993237455 30748412.4172
0.201496898853 1788121.31274 0.201496898853 12057222.8236 0.201496898853 30030094.1326
0.218292884209 1955830.50631 0.218292884209 7747061.62372 0.218292884209 22431835.5969
0.236488916541 2245729.50872 0.236488916541 10585356.4917 0.236488916541 29849835.3229
0.256201698235 1733945.33473 0.256201698235 9679309.8632 0.256201698235 25585465.4756
0.277557659523 2064507.40857 0.277557659523 7797806.03134 0.277557659523 26271887.8915
0.300693769365 1720548.54059 0.300693769365 8211516.26383 0.300693769365 28925451.665
0.32575841391 1807679.42725 0.32575841391 7769218.92418 0.32575841391 28153484.5903
0.352912348193 1810484.39642 0.352912348193 8076245.72284 0.352912348193 29015377.3101
0.382329727149 1856262.71888 0.382329727149 8440426.46831 0.382329727149 26407070.0221
0.414199222584 1796642.37055 0.414199222584 8855803.18223 0.414199222584 27235833.5973
0.448725233239 1829520.16411 0.448725233239 8729824.36072 0.448725233239 27778327.0581
0.486129195727 1745198.33785 0.486129195727 8917882.53468 0.486129195727 27835925.8568
0.526651004742 1785929.7856 0.526651004742 8571816.95658 0.526651004742 25722020.8324
0.570550551651 1767174.52525 0.570550551651 7602368.1929 0.570550551651 24625605.9234
0.618109391339 1617673.63408 0.618109391339 6139204.19532 0.618109391339 23007373.9575
0.669632547994 1588906.08604 0.669632547994 4826490.91823 0.669632547994 21981365.1031
0.725450471415 1566473.64448 0.725450471415 4027103.84432 0.725450471415 21251911.3135
0.78592115639 1456528.33497 0.78592115639 3875922.65031 0.78592115639 20961364.1193
0.85143243874 1393194.48886 0.85143243874 3548827.17791 0.85143243874 19389701.7955
0.922404482746 1298001.92007 0.922404482746 3936023.57118 0.922404482746 18722578.0396
0.999292475922 1227525.16653 0.999292475922 3902520.62874 0.999292475922 19241466.4025
1.08258954842 1198987.47243 1.08258954842 3137610.41592 1.08258954842 17730757.7445
1.17282993576 1105445.94403 1.17282993576 2924626.90411 1.17282993576 17124990.6215
1.27059240525 1023416.35615 1.27059240525 3007142.30961 1.27059240525 17159910.2468
1.37650396792 948293.561575 1.37650396792 3187407.64625 1.37650396792 16119174.0688
1.4912439 887394.096794 1.4912439 3048208.87744 1.4912439 15099150.3901
1.61554809946 825796.942659 1.61554809946 3386746.4428 1.61554809946 14961302.1419
1.75021380585 710316.338281 1.75021380585 3623894.17854 1.75021380585 14554912.8122
1.89610471345 628588.125408 1.89610471345 2771649.29114 1.89610471345 12924477.2054
2.05415651068 550175.675337 2.05415651068 2492892.61941 2.05415651068 11992530.4928
2.22538288125 503637.947992 2.22538288125 2394018.98208 2.22538288125 10969434.5335
2.41088200554 432509.40781 2.41088200554 1984072.78803 2.41088200554 9889751.20178
2.6118436039 357708.226738 2.6118436039 1642282.46792 2.6118436039 8797475.88168
2.82955656709 305391.652389 2.82955656709 1456222.09731 2.82955656709 7887647.59379
3.06541722268 255564.945137 3.06541722268 1409139.58267 3.06541722268 7162538.88399
3.32093829062 204155.556265 3.32093829062 1237153.88765 3.32093829062 6376558.2403
3.5977585852 161288.22068 3.5977585852 1119457.96336 3.5977585852 5562964.93394
3.89765352578 114188.422713 3.89765352578 907274.491412 3.89765352578 4761204.22199
4.2225465237 79872.6741103 4.2225465237 885867.207512 4.2225465237 4182900.1702
4.57452131825 57083.886732 4.57452131825 772696.472005 4.57452131825 3581933.78175
4.95583534099 40677.8750468 4.95583534099 605061.457301 4.95583534099 3014323.02733
5.36893419405 36043.7724551 5.36893419405 476421.158665 5.36893419405 2538628.01314
5.81646733531 22581.1014933 5.81646733531 404732.091603 5.81646733531 2123761.03972
6.30130507099 16596.6750133 6.30130507099 286005.007368 6.30130507099 1717813.93902
6.82655696467 12679.5452176 6.82655696467 196390.281495 6.82655696467 1380849.73003
7.39559178089 8828.94305395 7.39559178089 145494.714008 7.39559178089 1109945.1416
8.01205909108 6277.7208761 8.01205909108 104092.446743 8.01205909108 883686.007169
8.67991268053 4357.72047268 8.67991268053 69345.8585715 8.67991268053 694199.346453
9.40343590644 2745.14330674 9.40343590644 48053.1857132 9.40343590644 555245.856547
10.1872691698 1742.24657974 10.1872691698 33956.2426004 10.1872691698 455529.147846
11.0364396769 1278.7480246 11.0364396769 26278.498634 11.0364396769 380443.350623
11.9563936824 994.886079858 11.9563936824 22253.7558476 11.9563936824 324703.252329
12.953031419 737.552533778 12.953031419 20000.3496022 12.953031419 280580.758735
14.0327449394 609.214833582 14.0327449394 17512.8551797 14.0327449394 238702.323136
15.2024591129 488.919547243 15.2024591129 15908.6971507 15.2024591129 207658.872299
16.4696760382 398.04952372 16.4696760382 14276.3434692 16.4696760382 180403.165027
17.8425231596 331.026065717 17.8425231596 12884.7401151 17.8425231596 157586.255785
19.3298053927 276.812121098 19.3298053927 11863.4801489 19.3298053927 134675.76827
20.9410615964 181.40824214 20.9410615964 10827.6214554 20.9410615964 114113.798685
22.686625751 103.259029368 22.686625751 9406.81349276 22.686625751 94389.3907086
24.5776932367 60.7390832058 24.5776932367 7763.12471809 24.5776932367 78006.8943099
